State,District,Market,Commodity,Variety,Grade,Min Price,Max Price,Modal Price
Gujarat,Junagarh,Visavadar,Kulthi(Horse Gram),Other,FAQ,4500.0,4740.0,4620.0
Gujarat,Junagarh,Visavadar,"Sesamum(Sesame,Gingelly,Til)",Black,FAQ,12315.0,15155.0,13735.0
Gujarat,Junagarh,Visavadar,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,12765.0,15155.0,13960.0
Gujarat,Junagarh,Visavadar,Soyabean,Black,FAQ,4425.0,4605.0,4515.0
Gujarat,Junagarh,Visavadar,Wheat,Lokwan Gujrat,FAQ,2060.0,2380.0,2220.0
Gujarat,Kheda,Kapadvanj,Bottle gourd,Other,FAQ,1000.0,2000.0,1500.0
Gujarat,Kheda,Kapadvanj,Wheat,Other,FAQ,2000.0,2250.0,2125.0
Gujarat,Morbi,Vankaner,Cotton,Other,FAQ,6500.0,7100.0,7075.0
Gujarat,Morbi,Vankaner,Cummin Seed(Jeera),Other,FAQ,40000.0,59500.0,53500.0
Gujarat,Morbi,Vankaner,Jowar(Sorghum),Other,FAQ,4800.0,5255.0,5050.0
Gujarat,Morbi,Vankaner,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,14000.0,15375.0,14500.0
Gujarat,Morbi,Vankaner,Wheat,Other,FAQ,2150.0,2345.0,2230.0
Gujarat,Morbi,Vankaner(Sub yard),Bhindi(Ladies Finger),Other,FAQ,3000.0,4000.0,3500.0
Gujarat,Morbi,Vankaner(Sub yard),Brinjal,Other,FAQ,2000.0,3500.0,3000.0
Gujarat,Morbi,Vankaner(Sub yard),Cabbage,Other,FAQ,2000.0,2500.0,2250.0
Gujarat,Morbi,Vankaner(Sub yard),Capsicum,Other,FAQ,6000.0,8000.0,7000.0
Gujarat,Morbi,Vankaner(Sub yard),Cauliflower,Other,FAQ,5000.0,6000.0,5500.0
Gujarat,Morbi,Vankaner(Sub yard),Guar,Other,FAQ,5000.0,6000.0,5500.0
Gujarat,Morbi,Vankaner(Sub yard),Lemon,Other,FAQ,2000.0,2500.0,2250.0
Gujarat,Morbi,Vankaner(Sub yard),Tomato,Other,FAQ,10000.0,11000.0,10500.0
Gujarat,Navsari,Bilimora,Bhindi(Ladies Finger),Other,FAQ,3000.0,4000.0,3500.0
Gujarat,Navsari,Bilimora,Bottle gourd,Other,FAQ,2000.0,3000.0,2500.0
Gujarat,Navsari,Bilimora,Brinjal,Other,FAQ,2500.0,4500.0,4000.0
Gujarat,Navsari,Bilimora,Cabbage,Other,FAQ,800.0,1200.0,1000.0
Gujarat,Navsari,Bilimora,Cauliflower,Other,FAQ,2500.0,4000.0,3200.0
Gujarat,Navsari,Bilimora,Green Chilli,Other,FAQ,8000.0,11500.0,10000.0
Gujarat,Navsari,Bilimora,Onion,Nasik,FAQ,1600.0,2200.0,1800.0
Gujarat,Navsari,Bilimora,Potato,Other,FAQ,1300.0,1800.0,1600.0
Gujarat,Navsari,Bilimora,Tomato,Other,FAQ,5000.0,10000.0,7000.0
Gujarat,Patan,Sami,Castor Seed,Castor seed,FAQ,5850.0,5900.0,5880.0
Gujarat,Patan,Sami,Cummin Seed(Jeera),Cummin Seed(Jeera),FAQ,55000.0,60000.0,57000.0
Gujarat,Patan,Sami,Methi Seeds,Best,FAQ,5000.0,5500.0,5300.0
Gujarat,Patan,Sami,Suva (Dill Seed),Other,FAQ,18000.0,20000.0,19000.0
Gujarat,Patan,Siddhpur,Bajra(Pearl Millet/Cumbu),Deshi,FAQ,1750.0,2255.0,2002.0
Gujarat,Patan,Siddhpur,Castor Seed,Castor seed,FAQ,5630.0,5985.0,5807.0
Gujarat,Patan,Siddhpur,Guar Seed(Cluster Beans Seed),Split,FAQ,4425.0,5250.0,4837.0
Gujarat,Patan,Siddhpur,Jowar(Sorghum),Jowar ( White),FAQ,4125.0,5740.0,4932.0
Gujarat,Patan,Siddhpur,Mustard,Mustard,FAQ,4835.0,5135.0,4985.0
Gujarat,Patan,Siddhpur,Wheat,Hybrid,FAQ,2150.0,2325.0,2237.0
Gujarat,Rajkot,Dhoraji,Arhar (Tur/Red Gram)(Whole),Local,FAQ,8580.0,9430.0,8905.0
Gujarat,Rajkot,Dhoraji,Bajra(Pearl Millet/Cumbu),Deshi,FAQ,1755.0,2055.0,1755.0
Gujarat,Rajkot,Dhoraji,Castor Seed,Castor seed,FAQ,5155.0,5605.0,5555.0
Gujarat,Rajkot,Dhoraji,Ground Nut Seed,Ground Nut Seed,FAQ,8000.0,10230.0,9280.0
Gujarat,Rajkot,Dhoraji,Groundnut,Local,FAQ,5500.0,6530.0,6430.0
Gujarat,Rajkot,Dhoraji,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,13000.0,15030.0,15030.0
Gujarat,Rajkot,Dhoraji,Soyabean,Yellow,FAQ,4555.0,4630.0,4605.0
Gujarat,Rajkot,Dhoraji,Wheat,Lokwan,FAQ,1995.0,2300.0,2300.0
Gujarat,Rajkot,Jasdan,Bajra(Pearl Millet/Cumbu),Deshi,FAQ,2145.0,2145.0,2145.0
Gujarat,Rajkot,Jasdan,Black Gram (Urd Beans)(Whole),Other,FAQ,7500.0,7500.0,7500.0
Gujarat,Rajkot,Jasdan,Cotton,Shanker 6 (B) 30mm FIne,FAQ,6750.0,7200.0,6900.0
Gujarat,Rajkot,Jasdan,Cummin Seed(Jeera),Cummin Seed(Jeera),FAQ,42500.0,59000.0,53500.0
Gujarat,Rajkot,Jasdan,Garlic,Garlic,FAQ,2975.0,2975.0,2975.0
Gujarat,Rajkot,Jasdan,Green Gram (Moong)(Whole),Green Gram Dhall-I,FAQ,5250.0,8480.0,7500.0
Gujarat,Rajkot,Jasdan,Ground Nut Seed,Ground Nut Seed,FAQ,155.0,201.7,185.0
Gujarat,Rajkot,Jasdan,Groundnut,G20,FAQ,6750.0,7695.0,7125.0
Gujarat,Rajkot,Jasdan,Jowar(Sorghum),Jowar ( White),FAQ,3500.0,5350.0,4850.0
Gujarat,Rajkot,Jasdan,Methi Seeds,Methiseeds,FAQ,5100.0,5100.0,5100.0
Gujarat,Rajkot,Jasdan,Mustard,Mustard,FAQ,5000.0,6055.0,5500.0
Gujarat,Rajkot,Jasdan,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,13750.0,15625.0,15000.0
Gujarat,Rajkot,Jasdan,Wheat,2189 No. 2,FAQ,2000.0,2325.0,2105.0
Gujarat,Rajkot,Rajkot,Arhar (Tur/Red Gram)(Whole),Arhar (Whole),FAQ,7200.0,9705.0,8620.0
Gujarat,Rajkot,Rajkot,Bajra(Pearl Millet/Cumbu),Deshi,FAQ,1555.0,2425.0,1950.0
Gujarat,Rajkot,Rajkot,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,4400.0,4975.0,4810.0
Gujarat,Rajkot,Rajkot,Bengal Gram(Gram)(Whole),White (Whole),FAQ,9500.0,14500.0,11500.0
Gujarat,Rajkot,Rajkot,Black Gram (Urd Beans)(Whole),Desi,FAQ,6710.0,8645.0,8165.0
Gujarat,Rajkot,Rajkot,Castor Seed,Caster,FAQ,5200.0,5830.0,5720.0
Gujarat,Rajkot,Rajkot,Corriander seed,"A-1, Green",FAQ,6250.0,7700.0,6750.0
Gujarat,Rajkot,Rajkot,Corriander seed,Coriander Seed,FAQ,5350.0,6750.0,6400.0
Gujarat,Rajkot,Rajkot,Cotton,Narma BT Cotton,FAQ,6905.0,7250.0,7150.0
Gujarat,Rajkot,Rajkot,Cummin Seed(Jeera),Cummin Seed(Jeera),FAQ,54500.0,60000.0,57000.0
Gujarat,Rajkot,Rajkot,Green Gram (Moong)(Whole),Green (Whole),FAQ,7150.0,9250.0,7625.0
Gujarat,Rajkot,Rajkot,Ground Nut Seed,Ground Nut Seed,FAQ,9500.0,10700.0,10125.0
Gujarat,Rajkot,Rajkot,Groundnut,Bold,FAQ,6800.0,7950.0,7400.0
Gujarat,Rajkot,Rajkot,Groundnut,G20,FAQ,6700.0,7495.0,7200.0
Gujarat,Rajkot,Rajkot,Jowar(Sorghum),Jowar ( White),FAQ,4500.0,5255.0,4855.0
Gujarat,Rajkot,Rajkot,Jowar(Sorghum),Jowar (Yellow),FAQ,2405.0,3005.0,2755.0
Gujarat,Rajkot,Rajkot,Methi Seeds,Methiseeds,FAQ,5355.0,7855.0,6800.0
Gujarat,Rajkot,Rajkot,Mustard,Mustard,FAQ,4500.0,5000.0,4850.0
Gujarat,Rajkot,Rajkot,"Sesamum(Sesame,Gingelly,Til)",Black,FAQ,12750.0,16000.0,15100.0
Gujarat,Rajkot,Rajkot,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,13750.0,15125.0,14600.0
Gujarat,Rajkot,Rajkot,Wheat,Lokwan,FAQ,2080.0,2340.0,2215.0
Gujarat,Rajkot,Rajkot,Wheat,Sharbati,FAQ,2165.0,2590.0,2370.0
Gujarat,Rajkot,Rajkot(Ghee Peeth),Bhindi(Ladies Finger),Bhindi,FAQ,1900.0,4250.0,3125.0
Gujarat,Rajkot,Rajkot(Ghee Peeth),Bottle gourd,Bottle Gourd,FAQ,800.0,1650.0,1275.0
Gujarat,Rajkot,Rajkot(Ghee Peeth),Brinjal,Brinjal,FAQ,1900.0,3750.0,3000.0
Gujarat,Rajkot,Rajkot(Ghee Peeth),Cluster beans,Cluster Beans,FAQ,4000.0,5500.0,4750.0
Gujarat,Rajkot,Rajkot(Ghee Peeth),Coriander(Leaves),Coriander,FAQ,7250.0,9000.0,8250.0
Gujarat,Rajkot,Rajkot(Ghee Peeth),Ginger(Green),Green Ginger,FAQ,12000.0,16000.0,14250.0
Gujarat,Rajkot,Rajkot(Ghee Peeth),Green Chilli,Green Chilly,FAQ,3750.0,6500.0,5100.0
Gujarat,Rajkot,Rajkot(Ghee Peeth),Lemon,Lemon,FAQ,1000.0,2500.0,1750.0
Gujarat,Rajkot,Rajkot(Ghee Peeth),Onion,Onion,FAQ,550.0,1775.0,1250.0
Gujarat,Rajkot,Rajkot(Ghee Peeth),Potato,Desi,FAQ,700.0,1575.0,1300.0
Gujarat,Rajkot,Rajkot(Ghee Peeth),Tomato,Tomato,FAQ,5250.0,10500.0,7250.0
Gujarat,Sabarkantha,Bhiloda,Bajra(Pearl Millet/Cumbu),Other,FAQ,1750.0,2025.0,1888.0
Gujarat,Sabarkantha,Bhiloda,Groundnut,Other,FAQ,6500.0,7300.0,6900.0
Gujarat,Sabarkantha,Bhiloda,Maize,Other,FAQ,1750.0,2625.0,2188.0
Gujarat,Sabarkantha,Bhiloda,Wheat,Other,FAQ,2200.0,2400.0,2300.0
Gujarat,Surat,Bardoli(Katod),Bhindi(Ladies Finger),Other,FAQ,1950.0,2800.0,2500.0
Gujarat,Surat,Bardoli(Katod),Brinjal,Other,FAQ,1950.0,2350.0,2200.0
Gujarat,Surat,Mahuva(Anaval),Bhindi(Ladies Finger),Other,FAQ,2400.0,2500.0,2470.0
Gujarat,Surat,Mahuva(Anaval),Pointed gourd (Parval),Other,FAQ,2500.0,2600.0,2550.0
Gujarat,Surat,Nizar,Cotton,Other,FAQ,6985.0,7355.0,7195.0
Gujarat,Surat,Surat,Banana - Green,Other,FAQ,800.0,1800.0,1300.0
Gujarat,Surat,Surat,Beetroot,Other,FAQ,1300.0,1800.0,1550.0
Gujarat,Surat,Surat,Bhindi(Ladies Finger),Other,FAQ,3000.0,5000.0,4000.0
Gujarat,Surat,Surat,Bitter gourd,Other,FAQ,2500.0,5500.0,3750.0
Gujarat,Surat,Surat,Bottle gourd,Other,FAQ,2000.0,5500.0,3750.0
Gujarat,Surat,Surat,Brinjal,Other,FAQ,3500.0,6500.0,5000.0
Gujarat,Surat,Surat,Cabbage,Other,FAQ,500.0,1500.0,1000.0
Gujarat,Surat,Surat,Capsicum,Other,FAQ,4000.0,7000.0,5500.0
Gujarat,Surat,Surat,Carrot,Other,FAQ,1500.0,2300.0,1900.0
Gujarat,Surat,Surat,Cauliflower,Other,FAQ,2000.0,4200.0,3100.0
Gujarat,Surat,Surat,Cluster beans,Other,FAQ,4000.0,5700.0,4850.0
Gujarat,Surat,Surat,Cowpea(Veg),Other,FAQ,6000.0,9500.0,7750.0
Gujarat,Surat,Surat,Cucumbar(Kheera),Other,FAQ,1500.0,3200.0,2350.0
Gujarat,Surat,Surat,Drumstick,Other,FAQ,2600.0,4300.0,3450.0
Gujarat,Surat,Surat,Elephant Yam (Suran),Other,FAQ,4000.0,5250.0,4625.0
Gujarat,Surat,Surat,French Beans (Frasbean),Other,FAQ,7000.0,9500.0,8250.0
Gujarat,Surat,Surat,Ginger(Green),Other,FAQ,14000.0,15500.0,14750.0
Gujarat,Surat,Surat,Green Chilli,Other,FAQ,5000.0,10000.0,7500.0
Gujarat,Surat,Surat,Groundnut pods (raw),Other,FAQ,4000.0,6500.0,5250.0
Gujarat,Surat,Surat,Indian Beans (Seam),Other,FAQ,4500.0,6500.0,5500.0
Gujarat,Surat,Surat,Kartali (Kantola),Other,FAQ,5000.0,12000.0,8500.0
Gujarat,Surat,Surat,Lemon,Other,FAQ,500.0,2500.0,1500.0
Gujarat,Surat,Surat,Little gourd (Kundru),Other,FAQ,3000.0,7500.0,5250.0
Gujarat,Surat,Surat,Mango (Raw-Ripe),Other,FAQ,2000.0,4000.0,3000.0
Gujarat,Surat,Surat,Onion,Other,FAQ,800.0,2000.0,1400.0
Gujarat,Surat,Surat,Papaya (Raw),Other,FAQ,800.0,1800.0,1300.0
Gujarat,Surat,Surat,Peas cod,Other,FAQ,4000.0,9000.0,6500.0
Gujarat,Surat,Surat,Pegeon Pea (Arhar Fali),Other,FAQ,7000.0,10000.0,8500.0
Gujarat,Surat,Surat,Pointed gourd (Parval),Other,FAQ,3000.0,5700.0,4350.0
Gujarat,Surat,Surat,Potato,Other,FAQ,700.0,1750.0,1225.0
Gujarat,Surat,Surat,Pumpkin,Other,FAQ,1300.0,2000.0,1650.0
Gujarat,Surat,Surat,Ridgeguard(Tori),Other,FAQ,3000.0,5500.0,4250.0
Gujarat,Surat,Surat,Snakeguard,Other,FAQ,1500.0,2500.0,2000.0
Gujarat,Surat,Surat,Sponge gourd,Other,FAQ,2000.0,5000.0,3500.0
Gujarat,Surat,Surat,Surat Beans (Papadi),Other,FAQ,6000.0,9000.0,7500.0
Gujarat,Surat,Surat,Sweet Potato,Other,FAQ,1500.0,2500.0,2000.0
Gujarat,Surat,Surat,Tomato,Other,FAQ,5000.0,11500.0,8250.0
Gujarat,Surat,Surat,Turmeric (raw),Other,FAQ,1500.0,3000.0,2250.0
Gujarat,Surendranagar,Chotila,Cotton,Shanker 6 (B) 30mm FIne,FAQ,6000.0,8200.0,7000.0
Gujarat,Surendranagar,Chotila,Wheat,Local,FAQ,2000.0,2800.0,2400.0
Gujarat,Surendranagar,Dhragradhra,Castor Seed,Caster,FAQ,5750.0,5750.0,5750.0
Gujarat,Surendranagar,Dhragradhra,Guar Seed(Cluster Beans Seed),Other,FAQ,5305.0,5305.0,5305.0
Gujarat,Surendranagar,Dhragradhra,"Sesamum(Sesame,Gingelly,Til)",95/5,FAQ,14005.0,14105.0,14055.0
Gujarat,Surendranagar,Halvad,Bengal Gram(Gram)(Whole),Other,FAQ,4250.0,4600.0,4550.0
Gujarat,Surendranagar,Halvad,Castor Seed,Other,FAQ,5650.0,5950.0,5800.0
Gujarat,Surendranagar,Halvad,Corriander seed,Other,FAQ,5850.0,7600.0,7150.0
Gujarat,Surendranagar,Halvad,Cotton,Other,FAQ,6325.0,7170.0,6900.0
Gujarat,Surendranagar,Halvad,Cummin Seed(Jeera),Other,FAQ,51500.0,59900.0,57500.0
Gujarat,Surendranagar,Halvad,Groundnut,Other,FAQ,5500.0,7950.0,6750.0
Gujarat,Surendranagar,Halvad,Guar Seed(Cluster Beans Seed),Other,FAQ,5005.0,5565.0,5300.0
Gujarat,Surendranagar,Halvad,Mustard,Mustard,FAQ,4400.0,5125.0,4650.0
Gujarat,Surendranagar,Halvad,Mustard,Rai UP,FAQ,5750.0,6900.0,6700.0
Gujarat,Surendranagar,Halvad,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,12505.0,15520.0,14500.0
Gujarat,Surendranagar,Halvad,Soanf,Other,FAQ,20000.0,24430.0,22500.0
Gujarat,Surendranagar,Halvad,Wheat,Other,FAQ,2000.0,2300.0,2250.0
Gujarat,Surendranagar,Vadhvan,Amaranthus,Amaranthus,FAQ,2500.0,3000.0,2750.0
Gujarat,Surendranagar,Vadhvan,Banana - Green,Banana - Green,FAQ,1000.0,1500.0,1250.0
Gujarat,Surendranagar,Vadhvan,Bhindi(Ladies Finger),Bhindi,FAQ,3500.0,4000.0,3750.0
Gujarat,Surendranagar,Vadhvan,Bitter gourd,Bitter Gourd,FAQ,5000.0,6000.0,5500.0
Gujarat,Surendranagar,Vadhvan,Bottle gourd,Bottle Gourd,FAQ,2000.0,2500.0,2250.0
Gujarat,Surendranagar,Vadhvan,Brinjal,Brinjal,FAQ,3500.0,4000.0,3750.0
Gujarat,Surendranagar,Vadhvan,Cabbage,Cabbage,FAQ,1000.0,1500.0,1250.0
Gujarat,Surendranagar,Vadhvan,Carrot,Carrot,FAQ,2000.0,2500.0,2250.0
Gujarat,Surendranagar,Vadhvan,Cauliflower,Cauliflower,FAQ,6000.0,6500.0,6250.0
Gujarat,Surendranagar,Vadhvan,Coriander(Leaves),Coriander,FAQ,9000.0,10000.0,9500.0
Gujarat,Surendranagar,Vadhvan,Cucumbar(Kheera),Cucumbar,FAQ,3500.0,4000.0,3750.0
Gujarat,Surendranagar,Vadhvan,Drumstick,Drumstick,FAQ,2000.0,2500.0,2250.0
Gujarat,Surendranagar,Vadhvan,Elephant Yam (Suran),Elephant Yam (Suran),FAQ,3500.0,4500.0,4000.0
Gujarat,Surendranagar,Vadhvan,Garlic,Garlic,FAQ,1000.0,1500.0,1250.0
Gujarat,Surendranagar,Vadhvan,Green Chilli,Green Chilly,FAQ,8500.0,9500.0,9000.0
Gujarat,Surendranagar,Vadhvan,Guar,Gwar,FAQ,5500.0,6000.0,5750.0
Gujarat,Surendranagar,Vadhvan,Lemon,Lemon,FAQ,2000.0,3000.0,2500.0
Gujarat,Surendranagar,Vadhvan,Methi(Leaves),Methi,FAQ,9000.0,10000.0,9500.0
Gujarat,Surendranagar,Vadhvan,Onion Green,Onion Green,FAQ,3000.0,3500.0,3250.0
Gujarat,Surendranagar,Vadhvan,Papaya (Raw),Papaya (Raw),FAQ,2500.0,3500.0,3000.0
Gujarat,Surendranagar,Vadhvan,Peas Wet,Peas Wet,FAQ,8500.0,9000.0,8750.0
Gujarat,Surendranagar,Vadhvan,Potato,Potato,FAQ,1500.0,2000.0,1750.0
Gujarat,Surendranagar,Vadhvan,Raddish,Raddish,FAQ,2000.0,2500.0,2250.0
Gujarat,Surendranagar,Vadhvan,Spinach,Spinach,FAQ,2000.0,3000.0,2500.0
Gujarat,Surendranagar,Vadhvan,Tinda,Tinda,FAQ,3500.0,4000.0,3750.0
Gujarat,Surendranagar,Vadhvan,Tomato,Tomato,FAQ,10000.0,10500.0,10250.0
Gujarat,Vadodara(Baroda),Padra,Bhindi(Ladies Finger),Other,FAQ,2000.0,3000.0,2500.0
Gujarat,Vadodara(Baroda),Padra,Bitter gourd,Other,FAQ,3500.0,4000.0,3750.0
Gujarat,Vadodara(Baroda),Padra,Bottle gourd,Other,FAQ,1500.0,3000.0,2250.0
Gujarat,Vadodara(Baroda),Padra,Brinjal,Other,FAQ,2000.0,3000.0,2500.0
Gujarat,Vadodara(Baroda),Padra,Cabbage,Other,FAQ,1000.0,1500.0,1250.0
Gujarat,Vadodara(Baroda),Padra,Cauliflower,Other,FAQ,1500.0,2750.0,2150.0
Gujarat,Vadodara(Baroda),Padra,Cluster beans,Other,FAQ,4000.0,5000.0,4500.0
Gujarat,Vadodara(Baroda),Padra,Coriander(Leaves),Other,FAQ,6000.0,7500.0,6750.0
Gujarat,Vadodara(Baroda),Padra,Cowpea(Veg),Other,FAQ,4000.0,6000.0,5000.0
Gujarat,Vadodara(Baroda),Padra,Cucumbar(Kheera),Other,FAQ,1500.0,3500.0,2500.0
Gujarat,Vadodara(Baroda),Padra,Drumstick,Other,FAQ,1500.0,2750.0,2150.0
Gujarat,Vadodara(Baroda),Padra,Ginger(Green),Other,FAQ,11000.0,12000.0,11500.0
Gujarat,Vadodara(Baroda),Padra,Green Chilli,Green Chilly,FAQ,3000.0,5000.0,4000.0
Gujarat,Vadodara(Baroda),Padra,Indian Beans (Seam),Other,FAQ,5000.0,5500.0,5250.0
Gujarat,Vadodara(Baroda),Padra,Lemon,Other,FAQ,2000.0,3000.0,2500.0
Gujarat,Vadodara(Baroda),Padra,Little gourd (Kundru),Other,FAQ,1000.0,1500.0,1250.0
Gujarat,Vadodara(Baroda),Padra,Mango (Raw-Ripe),Other,FAQ,1000.0,3000.0,2000.0
Gujarat,Vadodara(Baroda),Padra,Onion,Other,FAQ,800.0,1750.0,1300.0
Gujarat,Vadodara(Baroda),Padra,Pointed gourd (Parval),Other,FAQ,3750.0,4000.0,3900.0
Gujarat,Vadodara(Baroda),Padra,Potato,Other,FAQ,1000.0,1900.0,1500.0
Gujarat,Vadodara(Baroda),Padra,Pumpkin,Other,FAQ,1000.0,1250.0,1125.0
Gujarat,Vadodara(Baroda),Padra,Ridgeguard(Tori),Other,FAQ,2000.0,2750.0,2400.0
Gujarat,Vadodara(Baroda),Padra,Spinach,Other,FAQ,1500.0,2000.0,1750.0
Gujarat,Vadodara(Baroda),Padra,Sponge gourd,Other,FAQ,2000.0,2500.0,2250.0
Gujarat,Vadodara(Baroda),Padra,Tomato,Other,FAQ,8000.0,9000.0,8500.0
Haryana,Ambala,Naraingarh,Apple,Other,Medium,8000.0,8000.0,8000.0
Haryana,Ambala,Naraingarh,Banana - Green,Other,FAQ,1700.0,2500.0,2100.0
Haryana,Ambala,Naraingarh,Bhindi(Ladies Finger),Bhindi,FAQ,1100.0,3000.0,2500.0
Haryana,Ambala,Naraingarh,Bitter gourd,Bitter Gourd,FAQ,800.0,2000.0,1500.0
Haryana,Ambala,Naraingarh,Bottle gourd,Bottle Gourd,FAQ,800.0,2500.0,1500.0
Haryana,Ambala,Naraingarh,Brinjal,Brinjal,FAQ,700.0,1500.0,1000.0
Haryana,Ambala,Naraingarh,Cabbage,Other,FAQ,700.0,1000.0,850.0
Haryana,Ambala,Naraingarh,Capsicum,Capsicum,FAQ,2000.0,3000.0,2200.0
Haryana,Ambala,Naraingarh,Cauliflower,Cauliflower,FAQ,1500.0,4000.0,2800.0
Haryana,Ambala,Naraingarh,Colacasia,Other,FAQ,1500.0,2700.0,2200.0
Haryana,Ambala,Naraingarh,Coriander(Leaves),Coriander,FAQ,800.0,3000.0,1500.0
Haryana,Ambala,Naraingarh,Cucumbar(Kheera),Cucumbar,FAQ,800.0,2000.0,1400.0
Haryana,Ambala,Naraingarh,French Beans (Frasbean),Other,FAQ,2000.0,3000.0,2600.0
Haryana,Ambala,Naraingarh,Ginger(Dry),Other,FAQ,15000.0,17000.0,16500.0
Haryana,Ambala,Naraingarh,Green Chilli,Green Chilly,FAQ,1500.0,3000.0,2500.0
Haryana,Ambala,Naraingarh,Jack Fruit,Jack Fruit,Medium,800.0,800.0,800.0
Haryana,Ambala,Naraingarh,Lemon,Other,FAQ,2000.0,3000.0,2500.0
Haryana,Ambala,Naraingarh,Mango,Other,Medium,700.0,3500.0,1800.0
Haryana,Ambala,Naraingarh,Mango (Raw-Ripe),Mango - Raw-Ripe,FAQ,800.0,1200.0,850.0
Haryana,Ambala,Naraingarh,Mousambi(Sweet Lime),Mousambi,Medium,3000.0,3500.0,3200.0
Haryana,Ambala,Naraingarh,Onion,Onion,FAQ,1000.0,1500.0,1350.0
Haryana,Ambala,Naraingarh,Pear(Marasebu),Pears,Medium,1000.0,1000.0,1000.0
Haryana,Ambala,Naraingarh,Peas Wet,Peas Wet,FAQ,2000.0,5000.0,2500.0
Haryana,Ambala,Naraingarh,Plum,Plum,Medium,2300.0,2300.0,2300.0
Haryana,Ambala,Naraingarh,Pointed gourd (Parval),Other,FAQ,3200.0,4000.0,3600.0
Haryana,Ambala,Naraingarh,Pomegranate,Pomogranate,Medium,7000.0,10000.0,8000.0
Haryana,Ambala,Naraingarh,Potato,Potato,FAQ,600.0,2200.0,1000.0
Haryana,Ambala,Naraingarh,Pumpkin,Pumpkin,FAQ,600.0,800.0,700.0
Haryana,Ambala,Naraingarh,Raddish,Raddish,FAQ,500.0,1500.0,1000.0
Haryana,Ambala,Naraingarh,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,2200.0,3000.0,2700.0
Haryana,Ambala,Naraingarh,Spinach,Spinach,FAQ,800.0,1500.0,1400.0
Haryana,Ambala,Naraingarh,Tomato,Tomato,FAQ,4000.0,7000.0,5000.0
Haryana,Faridabad,Ballabhgarh,Bhindi(Ladies Finger),Other,FAQ,2000.0,2600.0,2200.0
Haryana,Faridabad,Ballabhgarh,Bitter gourd,Other,FAQ,1800.0,2200.0,2000.0
Haryana,Faridabad,Ballabhgarh,Bottle gourd,Other,FAQ,1000.0,1500.0,1200.0
Haryana,Faridabad,Ballabhgarh,Brinjal,Other,FAQ,2500.0,3000.0,2800.0
Haryana,Faridabad,Ballabhgarh,Cabbage,Other,FAQ,400.0,600.0,500.0
Haryana,Faridabad,Ballabhgarh,Capsicum,Capsicum,FAQ,2200.0,2600.0,2400.0
Haryana,Faridabad,Ballabhgarh,Cucumbar(Kheera),Other,FAQ,900.0,1500.0,1000.0
Haryana,Faridabad,Ballabhgarh,Green Chilli,Other,FAQ,2500.0,3000.0,2800.0
Haryana,Faridabad,Ballabhgarh,Jack Fruit,Jack Fruit,Medium,700.0,900.0,800.0
Haryana,Faridabad,Ballabhgarh,Mango,Other,Medium,1000.0,3200.0,2500.0
Haryana,Faridabad,Ballabhgarh,Onion,Other,FAQ,800.0,1200.0,1000.0
Haryana,Faridabad,Ballabhgarh,Potato,Other,FAQ,800.0,1100.0,900.0
Haryana,Faridabad,Ballabhgarh,Tomato,Other,FAQ,6000.0,8000.0,7000.0
Haryana,Fatehabad,Bhuna,Banana - Green,Banana - Green,FAQ,1400.0,1400.0,1400.0
Haryana,Fatehabad,Bhuna,Bhindi(Ladies Finger),Bhindi,FAQ,2200.0,2300.0,2300.0
Haryana,Fatehabad,Bhuna,Bitter gourd,Bitter Gourd,FAQ,2200.0,2200.0,2200.0
Haryana,Fatehabad,Bhuna,Bottle gourd,Bottle Gourd,FAQ,1300.0,1400.0,1400.0
Haryana,Fatehabad,Bhuna,Cucumbar(Kheera),Cucumbar,FAQ,2400.0,2400.0,2400.0
Haryana,Fatehabad,Bhuna,Long Melon(Kakri),Other,FAQ,400.0,500.0,500.0
Haryana,Fatehabad,Bhuna,Mango,Other,Medium,2800.0,3500.0,3300.0
Haryana,Fatehabad,Bhuna,Mousambi(Sweet Lime),Other,Medium,4000.0,4000.0,4000.0
Haryana,Fatehabad,Bhuna,Onion,Onion,FAQ,1600.0,1800.0,1700.0
Haryana,Fatehabad,Bhuna,Pear(Marasebu),Other,Medium,2500.0,2500.0,2500.0
Haryana,Fatehabad,Bhuna,Potato,Potato,FAQ,1000.0,1100.0,1100.0
Haryana,Fatehabad,Bhuna,Sponge gourd,Other,FAQ,2700.0,2800.0,2800.0
Haryana,Fatehabad,Bhuna,Tinda,Tinda,FAQ,2200.0,2300.0,2300.0
Haryana,Fatehabad,Bhuna,Tomato,Tomato,FAQ,8500.0,8500.0,8500.0
Haryana,Fatehabad,Tohana,Potato,Potato,FAQ,850.0,950.0,900.0
Haryana,Gurgaon,Gurgaon,Apple,Other,Large,10000.0,20000.0,15000.0
Haryana,Gurgaon,Pataudi,Bottle gourd,Other,FAQ,1500.0,2200.0,2000.0
